ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2019-02-01T00:00:00.000000000Z,33,1,15657,6890.750000000,6891.000000000,6890.000000000,6891.000000000,64,NQH9
2019-02-01T00:01:00.000000000Z,33,1,15657,6891.000000000,6894.000000000,6891.000000000,6894.000000000,109,NQH9
2019-02-01T00:02:00.000000000Z,33,1,15657,6893.750000000,6896.250000000,6893.750000000,6895.750000000,130,NQH9
2019-02-01T00:03:00.000000000Z,33,1,15657,6895.500000000,6898.000000000,6895.000000000,6897.750000000,210,NQH9
2019-02-01T00:04:00.000000000Z,33,1,15657,6898.250000000,6899.000000000,6897.750000000,6898.500000000,135,NQH9
2019-02-01T00:05:00.000000000Z,33,1,15657,6898.750000000,6900.000000000,6898.000000000,6899.750000000,91,NQH9
2019-02-01T00:06:00.000000000Z,33,1,15657,6899.750000000,6902.000000000,6898.250000000,6900.250000000,266,NQH9
2019-02-01T00:07:00.000000000Z,33,1,15657,6900.750000000,6902.750000000,6900.750000000,6902.250000000,128,NQH9
2019-02-01T00:08:00.000000000Z,33,1,15657,6902.500000000,6902.500000000,6900.750000000,6901.500000000,154,NQH9
2019-02-01T00:09:00.000000000Z,33,1,15657,6902.000000000,6904.000000000,6901.750000000,6902.750000000,171,NQH9
2019-02-01T00:10:00.000000000Z,33,1,9166,6924.500000000,6924.500000000,6924.500000000,6924.500000000,1,NQM9
2019-02-01T00:10:00.000000000Z,33,1,15657,6902.750000000,6903.000000000,6898.750000000,6899.750000000,200,NQH9
2019-02-01T00:11:00.000000000Z,33,1,15657,6900.000000000,6901.250000000,6899.500000000,6899.750000000,71,NQH9
2019-02-01T00:12:00.000000000Z,33,1,15657,6900.000000000,6904.250000000,6899.500000000,6904.000000000,125,NQH9
2019-02-01T00:13:00.000000000Z,33,1,15657,6904.250000000,6904.750000000,6902.250000000,6904.000000000,154,NQH9
2019-02-01T00:14:00.000000000Z,33,1,15657,6904.250000000,6904.750000000,6903.250000000,6904.250000000,87,NQH9
2019-02-01T00:15:00.000000000Z,33,1,15657,6904.500000000,6906.750000000,6902.250000000,6903.500000000,282,NQH9
2019-02-01T00:16:00.000000000Z,33,1,15657,6903.500000000,6904.500000000,6901.000000000,6904.500000000,160,NQH9
2019-02-01T00:17:00.000000000Z,33,1,15657,6904.500000000,6906.250000000,6904.500000000,6905.000000000,145,NQH9
2019-02-01T00:18:00.000000000Z,33,1,15657,6905.000000000,6906.250000000,6905.000000000,6905.000000000,60,NQH9
2019-02-01T00:19:00.000000000Z,33,1,15657,6905.250000000,6906.000000000,6904.500000000,6905.750000000,62,NQH9
2019-02-01T00:20:00.000000000Z,33,1,15657,6906.000000000,6906.000000000,6903.000000000,6903.250000000,80,NQH9
2019-02-01T00:21:00.000000000Z,33,1,15657,6903.250000000,6904.000000000,6901.750000000,6901.750000000,89,NQH9
2019-02-01T00:22:00.000000000Z,33,1,15657,6901.750000000,6902.000000000,6900.000000000,6901.000000000,123,NQH9
2019-02-01T00:23:00.000000000Z,33,1,15657,6901.000000000,6902.250000000,6900.750000000,6902.000000000,33,NQH9
2019-02-01T00:24:00.000000000Z,33,1,15657,6901.750000000,6902.000000000,6900.500000000,6901.000000000,56,NQH9
2019-02-01T00:25:00.000000000Z,33,1,15657,6900.750000000,6902.750000000,6900.750000000,6901.500000000,170,NQH9
2019-02-01T00:26:00.000000000Z,33,1,15657,6901.250000000,6904.000000000,6901.250000000,6903.000000000,89,NQH9
2019-02-01T00:27:00.000000000Z,33,1,15657,6902.750000000,6903.500000000,6901.750000000,6902.750000000,91,NQH9
2019-02-01T00:28:00.000000000Z,33,1,15657,6902.750000000,6902.750000000,6901.250000000,6901.250000000,38,NQH9
2019-02-01T00:29:00.000000000Z,33,1,15657,6901.250000000,6902.250000000,6901.250000000,6902.250000000,31,NQH9
2019-02-01T00:30:00.000000000Z,33,1,15657,6902.500000000,6903.250000000,6902.250000000,6902.500000000,43,NQH9
2019-02-01T00:31:00.000000000Z,33,1,15657,6902.750000000,6903.000000000,6902.250000000,6902.750000000,37,NQH9
2019-02-01T00:32:00.000000000Z,33,1,15657,6902.750000000,6904.250000000,6902.500000000,6902.750000000,62,NQH9
2019-02-01T00:33:00.000000000Z,33,1,15657,6902.750000000,6904.750000000,6902.250000000,6904.500000000,66,NQH9
2019-02-01T00:34:00.000000000Z,33,1,15657,6904.500000000,6904.500000000,6903.000000000,6904.250000000,55,NQH9
2019-02-01T00:35:00.000000000Z,33,1,15657,6904.250000000,6908.250000000,6904.000000000,6906.250000000,233,NQH9
2019-02-01T00:35:00.000000000Z,33,1,9166,6930.500000000,6930.500000000,6930.500000000,6930.500000000,1,NQM9
2019-02-01T00:36:00.000000000Z,33,1,15657,6906.500000000,6906.750000000,6905.000000000,6905.250000000,107,NQH9
2019-02-01T00:37:00.000000000Z,33,1,15657,6905.750000000,6906.500000000,6905.250000000,6905.500000000,60,NQH9
2019-02-01T00:38:00.000000000Z,33,1,15657,6905.750000000,6905.750000000,6903.500000000,6903.500000000,117,NQH9
2019-02-01T00:39:00.000000000Z,33,1,15657,6903.500000000,6903.500000000,6897.750000000,6897.750000000,304,NQH9
2019-02-01T00:39:00.000000000Z,33,1,9166,6924.500000000,6924.500000000,6924.500000000,6924.500000000,1,NQM9
2019-02-01T00:40:00.000000000Z,33,1,15657,6897.750000000,6898.250000000,6896.000000000,6897.500000000,188,NQH9
2019-02-01T00:41:00.000000000Z,33,1,15657,6897.250000000,6898.000000000,6897.000000000,6898.000000000,45,NQH9
2019-02-01T00:42:00.000000000Z,33,1,15657,6898.250000000,6899.750000000,6898.250000000,6899.500000000,62,NQH9
2019-02-01T00:43:00.000000000Z,33,1,15657,6899.750000000,6900.000000000,6898.500000000,6899.500000000,59,NQH9
2019-02-01T00:44:00.000000000Z,33,1,15657,6899.750000000,6900.500000000,6899.500000000,6900.500000000,34,NQH9
2019-02-01T00:45:00.000000000Z,33,1,15657,6900.000000000,6900.750000000,6899.500000000,6900.500000000,66,NQH9
2019-02-01T00:46:00.000000000Z,33,1,15657,6900.750000000,6901.500000000,6899.750000000,6901.000000000,92,NQH9
2019-02-01T00:47:00.000000000Z,33,1,15657,6901.000000000,6901.250000000,6900.250000000,6900.500000000,40,NQH9
2019-02-01T00:48:00.000000000Z,33,1,15657,6900.250000000,6900.250000000,6898.750000000,6898.750000000,46,NQH9
2019-02-01T00:49:00.000000000Z,33,1,15657,6898.750000000,6900.250000000,6896.750000000,6900.000000000,86,NQH9
2019-02-01T00:50:00.000000000Z,33,1,15657,6900.000000000,6902.500000000,6899.750000000,6902.500000000,153,NQH9
2019-02-01T00:51:00.000000000Z,33,1,15657,6902.750000000,6902.750000000,6900.750000000,6901.000000000,40,NQH9
2019-02-01T00:52:00.000000000Z,33,1,15657,6901.500000000,6903.000000000,6900.750000000,6902.750000000,67,NQH9
2019-02-01T00:53:00.000000000Z,33,1,15657,6903.000000000,6903.500000000,6900.250000000,6900.750000000,125,NQH9
2019-02-01T00:54:00.000000000Z,33,1,15657,6900.750000000,6903.500000000,6900.750000000,6903.500000000,88,NQH9
2019-02-01T00:55:00.000000000Z,33,1,15657,6903.500000000,6905.500000000,6903.250000000,6904.750000000,128,NQH9
2019-02-01T00:56:00.000000000Z,33,1,15657,6905.000000000,6905.500000000,6903.250000000,6903.750000000,90,NQH9
2019-02-01T00:57:00.000000000Z,33,1,15657,6903.250000000,6903.500000000,6901.000000000,6901.000000000,54,NQH9
2019-02-01T00:58:00.000000000Z,33,1,15657,6901.000000000,6902.000000000,6899.750000000,6899.750000000,101,NQH9
2019-02-01T00:59:00.000000000Z,33,1,15657,6900.000000000,6901.500000000,6899.250000000,6900.750000000,84,NQH9
2019-02-01T01:00:00.000000000Z,33,1,15657,6900.250000000,6901.500000000,6899.500000000,6901.250000000,83,NQH9
2019-02-01T01:01:00.000000000Z,33,1,15657,6901.500000000,6901.500000000,6898.750000000,6899.500000000,97,NQH9
2019-02-01T01:02:00.000000000Z,33,1,15657,6899.500000000,6900.500000000,6899.500000000,6900.500000000,51,NQH9
2019-02-01T01:03:00.000000000Z,33,1,15657,6900.750000000,6902.000000000,6900.500000000,6900.500000000,73,NQH9
2019-02-01T01:04:00.000000000Z,33,1,15657,6900.250000000,6900.750000000,6899.500000000,6899.500000000,37,NQH9
2019-02-01T01:05:00.000000000Z,33,1,15657,6899.500000000,6900.500000000,6898.750000000,6900.250000000,50,NQH9
2019-02-01T01:06:00.000000000Z,33,1,15657,6900.250000000,6902.500000000,6900.000000000,6901.750000000,79,NQH9
2019-02-01T01:07:00.000000000Z,33,1,15657,6901.500000000,6903.000000000,6901.500000000,6902.000000000,35,NQH9
2019-02-01T01:08:00.000000000Z,33,1,15657,6901.750000000,6903.000000000,6901.750000000,6902.500000000,15,NQH9
2019-02-01T01:09:00.000000000Z,33,1,15657,6902.500000000,6903.000000000,6901.750000000,6901.750000000,18,NQH9
2019-02-01T01:10:00.000000000Z,33,1,15657,6901.500000000,6902.250000000,6901.250000000,6902.000000000,45,NQH9
2019-02-01T01:11:00.000000000Z,33,1,15657,6901.500000000,6902.750000000,6901.500000000,6902.000000000,47,NQH9
2019-02-01T01:12:00.000000000Z,33,1,15657,6901.750000000,6902.250000000,6901.250000000,6901.250000000,16,NQH9
2019-02-01T01:13:00.000000000Z,33,1,15657,6901.750000000,6908.250000000,6901.500000000,6907.750000000,274,NQH9
2019-02-01T01:13:00.000000000Z,33,1,9166,6931.500000000,6931.500000000,6931.500000000,6931.500000000,1,NQM9
2019-02-01T01:14:00.000000000Z,33,1,15657,6907.750000000,6911.250000000,6907.250000000,6908.250000000,469,NQH9
2019-02-01T01:15:00.000000000Z,33,1,15657,6908.750000000,6910.500000000,6907.750000000,6908.500000000,172,NQH9
2019-02-01T01:16:00.000000000Z,33,1,15657,6908.500000000,6908.750000000,6906.250000000,6907.250000000,88,NQH9
2019-02-01T01:17:00.000000000Z,33,1,15657,6907.250000000,6908.500000000,6906.250000000,6907.250000000,75,NQH9
2019-02-01T01:18:00.000000000Z,33,1,15657,6907.500000000,6908.250000000,6906.250000000,6907.000000000,44,NQH9
2019-02-01T01:19:00.000000000Z,33,1,15657,6907.250000000,6907.750000000,6906.250000000,6906.500000000,45,NQH9
2019-02-01T01:20:00.000000000Z,33,1,15657,6906.250000000,6907.000000000,6905.250000000,6906.250000000,110,NQH9
2019-02-01T01:21:00.000000000Z,33,1,15657,6906.250000000,6908.000000000,6904.750000000,6905.250000000,165,NQH9
2019-02-01T01:22:00.000000000Z,33,1,15657,6905.000000000,6905.750000000,6902.250000000,6905.000000000,182,NQH9
2019-02-01T01:23:00.000000000Z,33,1,15657,6905.250000000,6905.250000000,6904.000000000,6904.250000000,58,NQH9
2019-02-01T01:24:00.000000000Z,33,1,15657,6904.000000000,6905.250000000,6904.000000000,6904.500000000,40,NQH9
2019-02-01T01:25:00.000000000Z,33,1,15657,6904.500000000,6904.500000000,6903.000000000,6903.750000000,58,NQH9
2019-02-01T01:26:00.000000000Z,33,1,15657,6904.000000000,6905.250000000,6902.000000000,6902.250000000,116,NQH9
