ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2013-01-02T11:00:00.000000000Z,33,1,36931,2686.250000000,2697.250000000,2686.250000000,2697.000000000,2481,NQH3
2013-01-02T11:03:00.000000000Z,33,1,36931,2697.000000000,2699.750000000,2678.500000000,2698.750000000,886,NQH3
2013-01-02T11:06:00.000000000Z,33,1,11518,2692.500000000,2702.750000000,-8.000000000,2697.750000000,651,NQM3
2013-01-02T11:09:00.000000000Z,33,1,36931,2698.000000000,2703.000000000,2695.500000000,2695.500000000,576,NQH3
2013-01-02T11:12:00.000000000Z,33,1,36931,2703.250000000,2703.250000000,-9.000000000,2702.000000000,623,NQH3
2013-01-02T11:15:00.000000000Z,33,1,36931,2702.000000000,2707.000000000,2702.000000000,2706.250000000,889,NQH3
2013-01-02T11:18:00.000000000Z,33,1,36931,2706.250000000,2706.500000000,-8.650000000,2692.750000000,657,NQH3
2013-01-02T11:21:00.000000000Z,33,1,36931,2701.500000000,2701.750000000,-8.150000000,2700.250000000,658,NQH3
2013-01-02T11:24:00.000000000Z,33,1,36931,2700.250000000,2701.250000000,2694.750000000,2695.000000000,713,NQH3
2013-01-02T11:27:00.000000000Z,33,1,36931,2695.000000000,2698.750000000,2694.750000000,2697.250000000,400,NQH3
2013-01-02T11:30:00.000000000Z,33,1,36931,2697.250000000,2698.000000000,2695.750000000,2697.750000000,303,NQH3
2013-01-02T11:33:00.000000000Z,33,1,36931,2698.000000000,2701.250000000,2697.750000000,2701.250000000,324,NQH3
2013-01-02T11:36:00.000000000Z,33,1,36931,2701.500000000,2701.750000000,2699.500000000,2700.250000000,271,NQH3
2013-01-02T11:39:00.000000000Z,33,1,36931,2700.500000000,2700.750000000,2698.750000000,2699.750000000,375,NQH3
2013-01-02T11:42:00.000000000Z,33,1,36931,2700.000000000,2701.000000000,2699.500000000,2699.500000000,134,NQH3
2013-01-02T11:45:00.000000000Z,33,1,36931,2699.750000000,2699.750000000,2698.250000000,2699.250000000,156,NQH3
2013-01-02T11:48:00.000000000Z,33,1,36931,2699.500000000,2699.500000000,2697.250000000,2697.250000000,281,NQH3
2013-01-02T11:51:00.000000000Z,33,1,36931,2697.500000000,2698.000000000,2697.000000000,2697.000000000,268,NQH3
2013-01-02T11:54:00.000000000Z,33,1,36931,2697.250000000,2697.250000000,2696.000000000,2696.000000000,235,NQH3
2013-01-02T11:57:00.000000000Z,33,1,36931,2696.250000000,2696.250000000,2695.500000000,2695.500000000,198,NQH3
2013-01-02T12:00:00.000000000Z,33,1,36931,2695.750000000,2697.500000000,2695.750000000,2697.250000000,387,NQH3
2013-01-02T12:03:00.000000000Z,33,1,36931,2697.000000000,2697.500000000,2696.500000000,2697.500000000,114,NQH3
2013-01-02T12:06:00.000000000Z,33,1,36931,2697.750000000,2698.250000000,2697.250000000,2697.250000000,203,NQH3
2013-01-02T12:09:00.000000000Z,33,1,36931,2697.250000000,2698.000000000,2697.250000000,2697.500000000,269,NQH3
2013-01-02T12:12:00.000000000Z,33,1,36931,2697.500000000,2697.500000000,2696.500000000,2697.000000000,439,NQH3
2013-01-02T12:15:00.000000000Z,33,1,36931,2696.750000000,2698.500000000,2696.750000000,2698.250000000,179,NQH3
2013-01-02T12:18:00.000000000Z,33,1,36931,2698.500000000,2699.000000000,2697.750000000,2698.000000000,215,NQH3
2013-01-02T12:21:00.000000000Z,33,1,36931,2698.000000000,2698.750000000,2697.500000000,2698.750000000,190,NQH3
2013-01-02T12:24:00.000000000Z,33,1,36931,2698.750000000,2698.750000000,2690.750000000,2698.500000000,190,NQH3
2013-01-02T12:27:00.000000000Z,33,1,36931,2698.500000000,2700.250000000,2698.000000000,2699.250000000,224,NQH3
2013-01-02T12:30:00.000000000Z,33,1,36931,2699.500000000,2702.250000000,2699.250000000,2701.250000000,313,NQH3
2013-01-02T12:33:00.000000000Z,33,1,36931,2701.250000000,2704.500000000,2701.000000000,2703.000000000,566,NQH3
2013-01-02T12:36:00.000000000Z,33,1,36931,2703.000000000,2705.250000000,2702.750000000,2705.250000000,527,NQH3
2013-01-02T12:39:00.000000000Z,33,1,36931,2705.000000000,2707.250000000,2700.750000000,2705.500000000,761,NQH3
