ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2012-12-02T23:00:00.000000000Z,33,1,10016,2676.000000000,2676.750000000,2675.750000000,2676.250000000,110,NQZ2
2012-12-02T23:01:00.000000000Z,33,1,10016,2676.750000000,2677.500000000,2676.500000000,2677.000000000,45,NQZ2
2012-12-02T23:02:00.000000000Z,33,1,10016,2677.500000000,2677.500000000,2677.000000000,2677.500000000,23,NQZ2
2012-12-02T23:03:00.000000000Z,33,1,10016,2677.250000000,2678.250000000,2677.250000000,2678.250000000,39,NQZ2
2012-12-02T23:04:00.000000000Z,33,1,10016,2678.250000000,2678.250000000,2678.000000000,2678.250000000,48,NQZ2
2012-12-02T23:05:00.000000000Z,33,1,10016,2678.000000000,2678.000000000,2677.250000000,2677.750000000,67,NQZ2
2012-12-02T23:06:00.000000000Z,33,1,10016,2678.000000000,2678.250000000,2677.750000000,2678.250000000,53,NQZ2
2012-12-02T23:07:00.000000000Z,33,1,10016,2678.250000000,2678.500000000,2677.750000000,2678.000000000,110,NQZ2
2012-12-02T23:08:00.000000000Z,33,1,10016,2678.250000000,2678.750000000,2678.250000000,2678.250000000,67,NQZ2
2012-12-02T23:09:00.000000000Z,33,1,10016,2678.250000000,2678.500000000,2678.250000000,2678.500000000,37,NQZ2
2012-12-02T23:10:00.000000000Z,33,1,10016,2678.500000000,2678.750000000,2678.250000000,2678.500000000,37,NQZ2
2012-12-02T23:11:00.000000000Z,33,1,10016,2678.500000000,2678.750000000,2678.250000000,2678.250000000,39,NQZ2
2012-12-02T23:12:00.000000000Z,33,1,10016,2678.250000000,2678.750000000,2678.250000000,2678.750000000,42,NQZ2
2012-12-02T23:13:00.000000000Z,33,1,10016,2678.750000000,2679.250000000,2678.750000000,2679.250000000,67,NQZ2
2012-12-02T23:14:00.000000000Z,33,1,10016,2679.000000000,2679.250000000,2679.000000000,2679.000000000,61,NQZ2
2012-12-02T23:15:00.000000000Z,33,1,10016,2679.250000000,2680.000000000,2679.250000000,2680.000000000,112,NQZ2
2012-12-02T23:16:00.000000000Z,33,1,10016,2679.750000000,2679.750000000,2679.250000000,2679.500000000,43,NQZ2
2012-12-02T23:17:00.000000000Z,33,1,10016,2679.750000000,2680.250000000,2679.750000000,2680.000000000,40,NQZ2
2012-12-02T23:18:00.000000000Z,33,1,10016,2680.000000000,2680.000000000,2680.000000000,2680.000000000,19,NQZ2
2012-12-02T23:19:00.000000000Z,33,1,10016,2680.250000000,2680.250000000,2680.000000000,2680.000000000,27,NQZ2
2012-12-02T23:20:00.000000000Z,33,1,10016,2680.000000000,2680.000000000,2679.750000000,2679.750000000,29,NQZ2
2012-12-02T23:21:00.000000000Z,33,1,10016,2679.750000000,2680.250000000,2679.250000000,2679.250000000,49,NQZ2
2012-12-02T23:22:00.000000000Z,33,1,10016,2679.750000000,2679.750000000,2679.250000000,2679.500000000,76,NQZ2
2012-12-02T23:23:00.000000000Z,33,1,10016,2679.500000000,2679.750000000,2679.250000000,2679.750000000,60,NQZ2
2012-12-02T23:24:00.000000000Z,33,1,10016,2679.750000000,2679.750000000,2679.250000000,2679.250000000,53,NQZ2
2012-12-02T23:25:00.000000000Z,33,1,10016,2679.250000000,2679.250000000,2678.750000000,2679.250000000,56,NQZ2
2012-12-02T23:26:00.000000000Z,33,1,10016,2679.250000000,2679.250000000,2678.500000000,2678.500000000,8,NQZ2
2012-12-02T23:27:00.000000000Z,33,1,10016,2678.750000000,2679.000000000,2678.750000000,2679.000000000,10,NQZ2
2012-12-02T23:28:00.000000000Z,33,1,10016,2679.250000000,2679.250000000,2679.250000000,2679.250000000,1,NQZ2
2012-12-02T23:29:00.000000000Z,33,1,10016,2678.500000000,2678.750000000,2678.500000000,2678.500000000,13,NQZ2
2012-12-02T23:30:00.000000000Z,33,1,10016,2678.500000000,2678.500000000,2678.250000000,2678.250000000,3,NQZ2
2012-12-02T23:30:00.000000000Z,33,1,36931,2678.750000000,2678.750000000,2678.750000000,2678.750000000,1,NQH3
2012-12-02T23:31:00.000000000Z,33,1,10016,2678.250000000,2678.250000000,2678.250000000,2678.250000000,4,NQZ2
2012-12-02T23:32:00.000000000Z,33,1,10016,2678.000000000,2678.000000000,2677.500000000,2677.750000000,25,NQZ2
2012-12-02T23:33:00.000000000Z,33,1,10016,2677.750000000,2678.000000000,2677.500000000,2678.000000000,38,NQZ2
2012-12-02T23:34:00.000000000Z,33,1,10016,2678.000000000,2678.000000000,2678.000000000,2678.000000000,6,NQZ2
2012-12-02T23:35:00.000000000Z,33,1,10016,2678.000000000,2678.250000000,2678.000000000,2678.250000000,3,NQZ2
2012-12-02T23:36:00.000000000Z,33,1,10016,2678.250000000,2678.250000000,2678.250000000,2678.250000000,1,NQZ2
2012-12-02T23:37:00.000000000Z,33,1,10016,2678.500000000,2678.750000000,2678.500000000,2678.750000000,8,NQZ2
2012-12-02T23:40:00.000000000Z,33,1,10016,2678.750000000,2678.750000000,2678.750000000,2678.750000000,1,NQZ2
2012-12-02T23:41:00.000000000Z,33,1,10016,2678.750000000,2678.750000000,2678.750000000,2678.750000000,3,NQZ2
2012-12-02T23:42:00.000000000Z,33,1,10016,2678.500000000,2678.750000000,2678.500000000,2678.750000000,12,NQZ2
2012-12-02T23:43:00.000000000Z,33,1,10016,2678.750000000,2678.750000000,2678.750000000,2678.750000000,11,NQZ2
2012-12-02T23:44:00.000000000Z,33,1,10016,2678.500000000,2678.750000000,2678.500000000,2678.750000000,9,NQZ2
2012-12-02T23:45:00.000000000Z,33,1,10016,2678.750000000,2678.750000000,2678.750000000,2678.750000000,12,NQZ2
2012-12-02T23:46:00.000000000Z,33,1,10016,2678.750000000,2678.750000000,2678.500000000,2678.500000000,14,NQZ2
2012-12-02T23:47:00.000000000Z,33,1,10016,2678.500000000,2678.500000000,2678.500000000,2678.500000000,4,NQZ2
2012-12-02T23:48:00.000000000Z,33,1,10016,2678.500000000,2679.000000000,2678.500000000,2678.750000000,27,NQZ2
2012-12-02T23:49:00.000000000Z,33,1,10016,2678.750000000,2678.750000000,2678.750000000,2678.750000000,7,NQZ2
2012-12-02T23:50:00.000000000Z,33,1,10016,2678.500000000,2678.500000000,2678.000000000,2678.500000000,21,NQZ2
2012-12-02T23:51:00.000000000Z,33,1,10016,2678.500000000,2678.500000000,2678.500000000,2678.500000000,8,NQZ2
2012-12-02T23:52:00.000000000Z,33,1,10016,2678.000000000,2678.500000000,2678.000000000,2678.500000000,19,NQZ2
2012-12-02T23:53:00.000000000Z,33,1,10016,2678.250000000,2678.250000000,2678.250000000,2678.250000000,13,NQZ2
2012-12-02T23:54:00.000000000Z,33,1,10016,2678.250000000,2678.250000000,2678.000000000,2678.250000000,5,NQZ2
2012-12-02T23:55:00.000000000Z,33,1,10016,2678.500000000,2678.500000000,2678.500000000,2678.500000000,8,NQZ2
