ts_event,rtype,publisher_id,instrument_id,symbol,open,high,low,close,volume
2022-10-02 21:45:00+00:00,33,1,13613,NQZ2,11030.0,11050.25,10979.0,10995.5,12796
2022-10-02 21:45:00+00:00,33,1,20631,NQH3,11166.75,11166.75,11086.75,11124.0,17
2022-10-02 21:45:00+00:00,33,1,39253,NQZ2-NQH3,106.85,107.25,104.55,104.55,6
2022-10-02 22:30:00+00:00,33,1,13613,NQZ2,10996.0,11035.5,10982.5,11015.0,7124
2022-10-02 22:30:00+00:00,33,1,20631,NQH3,11099.75,11126.5,11099.75,11126.5,3
2022-10-02 22:30:00+00:00,33,1,39253,NQZ2-NQH3,107.25,107.25,107.25,107.25,1
2022-10-02 23:15:00+00:00,33,1,3522,NQM3,11200.0,11200.0,11200.0,11200.0,1
2022-10-02 23:15:00+00:00,33,1,13613,NQZ2,11015.0,11019.5,10930.0,10943.5,9440
2022-10-02 23:15:00+00:00,33,1,20631,NQH3,11103.0,11103.0,11050.25,11050.25,10
2022-10-02 23:15:00+00:00,33,1,39253,NQZ2-NQH3,104.55,107.0,104.5,104.5,3
2022-10-03 00:00:00+00:00,33,1,13613,NQZ2,10944.0,10948.5,10898.25,10908.25,13517
2022-10-03 00:00:00+00:00,33,1,20631,NQH3,11053.75,11056.0,11012.0,11017.25,21
2022-10-03 00:00:00+00:00,33,1,39253,NQZ2-NQH3,107.0,107.0,103.75,103.75,8
2022-10-03 00:45:00+00:00,33,1,13613,NQZ2,10907.75,10973.5,10890.75,10968.75,9815
2022-10-03 00:45:00+00:00,33,1,20631,NQH3,11009.5,11073.5,11000.0,11073.5,14
2022-10-03 00:45:00+00:00,33,1,39253,NQZ2-NQH3,104.3,104.35,102.55,102.55,6
2022-10-03 01:30:00+00:00,33,1,13613,NQZ2,10968.5,11024.75,10964.75,10998.0,11817
2022-10-03 01:30:00+00:00,33,1,20631,NQH3,11091.0,11118.0,11091.0,11116.0,3
2022-10-03 01:30:00+00:00,33,1,39253,NQZ2-NQH3,104.35,104.45,102.35,102.35,7
2022-10-03 02:15:00+00:00,33,1,13613,NQZ2,10997.75,11005.5,10957.0,10960.75,8179
2022-10-03 02:15:00+00:00,33,1,20631,NQH3,11077.75,11082.0,11073.0,11077.75,4
2022-10-03 02:15:00+00:00,33,1,39253,NQZ2-NQH3,104.3,104.3,104.3,104.3,1
2022-10-03 03:00:00+00:00,33,1,13613,NQZ2,10960.75,11007.0,10960.25,10993.75,5867
2022-10-03 03:45:00+00:00,33,1,13613,NQZ2,10994.75,11000.25,10966.0,10974.5,4219
2022-10-03 03:45:00+00:00,33,1,20631,NQH3,11100.0,11100.0,11076.0,11076.0,2
2022-10-03 03:45:00+00:00,33,1,39253,NQZ2-NQH3,104.35,104.35,104.35,104.35,1
