ts_event,rtype,publisher_id,instrument_id,symbol,open,high,low,close,volume
2025-10-01 00:00:00+00:00,33,1,158704,NQZ5,24830.75,24837.0,24783.75,24804.0,9865
2025-10-01 00:00:00+00:00,33,1,42002475,NQH6,25050.0,25050.75,25040.75,25040.75,5
2025-10-01 02:00:00+00:00,33,1,158704,NQZ5,24804.0,24805.5,24763.5,24771.5,6055
2025-10-01 02:00:00+00:00,33,1,42002475,NQH6,25030.25,25030.25,25019.5,25019.5,6
2025-10-01 04:00:00+00:00,33,1,158704,NQZ5,24772.25,24782.25,24758.0,24761.25,4856
2025-10-01 04:00:00+00:00,33,1,42002475,NQH6,25029.5,25029.5,25008.75,25008.75,4
2025-10-01 06:00:00+00:00,33,1,158704,NQZ5,24762.0,24769.5,24633.25,24671.5,20126
2025-10-01 06:00:00+00:00,33,1,42002475,NQH6,25007.0,25007.0,24893.25,24914.0,14
2025-10-01 06:00:00+00:00,33,1,42006122,NQZ5-NQH6,250.45,250.45,250.45,250.45,1
2025-10-01 08:00:00+00:00,33,1,158704,NQZ5,24670.75,24766.75,24653.25,24745.75,15288
2025-10-01 08:00:00+00:00,33,1,42002475,NQH6,24964.25,25015.0,24960.5,24994.25,7
2025-10-01 10:00:00+00:00,33,1,158704,NQZ5,24745.75,24803.25,24721.75,24798.5,12913
2025-10-01 10:00:00+00:00,33,1,42002475,NQH6,25006.0,25041.0,24978.75,25041.0,8
2025-10-01 10:00:00+00:00,33,1,42006122,NQZ5-NQH6,248.95,248.95,248.95,248.95,2
2025-10-01 12:00:00+00:00,33,1,158704,NQZ5,24798.5,24841.5,24726.0,24784.75,90405
2025-10-01 12:00:00+00:00,33,1,42002475,NQH6,25041.5,25085.0,24995.0,25020.0,48
2025-10-01 12:00:00+00:00,33,1,42006122,NQZ5-NQH6,248.5,248.5,246.25,246.75,20
2025-10-01 14:00:00+00:00,33,1,158704,NQZ5,24781.25,24938.5,24750.0,24931.0,122336
2025-10-01 14:00:00+00:00,33,1,42002475,NQH6,25017.25,25185.75,25017.25,25185.75,61
2025-10-01 14:00:00+00:00,33,1,42006122,NQZ5-NQH6,246.5,247.1,245.05,247.0,20
2025-10-01 16:00:00+00:00,33,1,158704,NQZ5,24931.5,24990.0,24928.75,24983.5,66396
2025-10-01 16:00:00+00:00,33,1,42002475,NQH6,25185.0,25235.0,25178.0,25230.0,50
2025-10-01 16:00:00+00:00,33,1,42006122,NQZ5-NQH6,247.95,247.95,246.9,247.25,7
2025-10-01 18:00:00+00:00,33,1,158704,NQZ5,24983.0,25036.75,24972.75,25011.75,93751
2025-10-01 18:00:00+00:00,33,1,261401,NQZ6,25884.75,25884.75,25884.75,25884.75,1
2025-10-01 18:00:00+00:00,33,1,42002475,NQH6,25233.0,25282.0,25228.5,25266.5,87
2025-10-01 18:00:00+00:00,33,1,42006122,NQZ5-NQH6,247.4,248.65,247.2,247.55,17
2025-10-01 20:00:00+00:00,33,1,158704,NQZ5,25011.5,25014.75,24992.75,25009.25,15173
2025-10-01 20:00:00+00:00,33,1,42002475,NQH6,25259.0,25259.0,25242.0,25255.0,8
2025-10-01 22:00:00+00:00,33,1,158704,NQZ5,25009.25,25029.0,25001.75,25022.25,5243
2025-10-01 22:00:00+00:00,33,1,42002475,NQH6,25263.5,25274.0,25262.0,25262.0,10
2025-10-02 00:00:00+00:00,33,1,158704,NQZ5,25022.0,25076.5,25019.25,25074.0,9345
2025-10-02 00:00:00+00:00,33,1,42002475,NQH6,25281.5,25323.0,25276.75,25323.0,19
