ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2012-08-01T00:00:00.000000000Z,33,1,57494,2635.750000000,2636.000000000,2635.500000000,2635.750000000,19,NQU2
2012-08-01T00:02:00.000000000Z,33,1,57494,2636.000000000,2636.000000000,2636.000000000,2636.000000000,3,NQU2
2012-08-01T00:04:00.000000000Z,33,1,57494,2635.750000000,2636.000000000,2635.250000000,2636.000000000,29,NQU2
2012-08-01T00:06:00.000000000Z,33,1,57494,2636.000000000,2636.500000000,2635.500000000,2636.000000000,142,NQU2
2012-08-01T00:08:00.000000000Z,33,1,57494,2636.000000000,2636.000000000,2635.000000000,2635.500000000,66,NQU2
2012-08-01T00:10:00.000000000Z,33,1,57494,2635.250000000,2635.500000000,2634.750000000,2634.750000000,25,NQU2
2012-08-01T00:12:00.000000000Z,33,1,57494,2635.000000000,2635.000000000,2634.750000000,2634.750000000,29,NQU2
2012-08-01T00:14:00.000000000Z,33,1,57494,2634.500000000,2634.750000000,2634.000000000,2634.000000000,42,NQU2
2012-08-01T00:16:00.000000000Z,33,1,57494,2633.750000000,2634.000000000,2633.000000000,2633.750000000,72,NQU2
2012-08-01T00:18:00.000000000Z,33,1,57494,2633.750000000,2633.750000000,2633.000000000,2633.250000000,49,NQU2
2012-08-01T00:20:00.000000000Z,33,1,57494,2633.250000000,2633.250000000,2633.000000000,2633.250000000,20,NQU2
2012-08-01T00:22:00.000000000Z,33,1,57494,2633.000000000,2633.250000000,2633.000000000,2633.250000000,3,NQU2
2012-08-01T00:24:00.000000000Z,33,1,57494,2633.250000000,2633.500000000,2632.750000000,2633.000000000,35,NQU2
2012-08-01T00:26:00.000000000Z,33,1,57494,2633.000000000,2633.250000000,2632.750000000,2633.250000000,36,NQU2
2012-08-01T00:28:00.000000000Z,33,1,57494,2633.000000000,2633.250000000,2632.750000000,2633.250000000,17,NQU2
2012-08-01T00:30:00.000000000Z,33,1,57494,2633.250000000,2633.750000000,2633.250000000,2633.250000000,43,NQU2
2012-08-01T00:32:00.000000000Z,33,1,57494,2633.000000000,2634.000000000,2633.000000000,2633.500000000,35,NQU2
2012-08-01T00:34:00.000000000Z,33,1,57494,2633.250000000,2633.250000000,2632.750000000,2632.750000000,30,NQU2
2012-08-01T00:36:00.000000000Z,33,1,57494,2633.250000000,2634.000000000,2632.750000000,2633.250000000,49,NQU2
2012-08-01T00:38:00.000000000Z,33,1,57494,2633.750000000,2634.000000000,2633.750000000,2633.750000000,11,NQU2
2012-08-01T00:40:00.000000000Z,33,1,57494,2633.500000000,2634.250000000,2633.500000000,2634.250000000,18,NQU2
2012-08-01T00:42:00.000000000Z,33,1,57494,2633.750000000,2634.250000000,2633.750000000,2634.000000000,44,NQU2
2012-08-01T00:44:00.000000000Z,33,1,57494,2634.000000000,2634.250000000,2634.000000000,2634.250000000,8,NQU2
2012-08-01T00:46:00.000000000Z,33,1,57494,2634.000000000,2634.000000000,2633.750000000,2634.000000000,34,NQU2
2012-08-01T00:48:00.000000000Z,33,1,57494,2634.000000000,2634.000000000,2633.500000000,2633.500000000,32,NQU2
2012-08-01T00:50:00.000000000Z,33,1,57494,2634.000000000,2634.250000000,2633.750000000,2634.000000000,24,NQU2
2012-08-01T00:52:00.000000000Z,33,1,57494,2633.750000000,2634.000000000,2633.500000000,2634.000000000,26,NQU2
2012-08-01T00:54:00.000000000Z,33,1,57494,2633.750000000,2633.750000000,2633.000000000,2633.000000000,57,NQU2
2012-08-01T00:56:00.000000000Z,33,1,57494,2633.250000000,2633.500000000,2633.000000000,2633.000000000,56,NQU2
2012-08-01T00:58:00.000000000Z,33,1,57494,2633.250000000,2633.750000000,2633.000000000,2633.000000000,75,NQU2
2012-08-01T01:00:00.000000000Z,33,1,57494,2633.000000000,2633.250000000,2632.000000000,2632.250000000,121,NQU2
2012-08-01T01:02:00.000000000Z,33,1,57494,2632.000000000,2633.000000000,2632.000000000,2632.750000000,146,NQU2
2012-08-01T01:04:00.000000000Z,33,1,57494,2632.500000000,2632.750000000,2632.250000000,2632.250000000,44,NQU2
