ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-02-01T00:00:00.000000000Z,33,1,4378,12793.500000000,12800.000000000,12792.750000000,12795.500000000,393,NQH1
2021-02-01T00:01:00.000000000Z,33,1,4378,12795.000000000,12797.250000000,12789.000000000,12793.750000000,105,NQH1
2021-02-01T00:02:00.000000000Z,33,1,4378,12794.500000000,12799.500000000,12791.000000000,12792.250000000,79,NQH1
2021-02-01T00:03:00.000000000Z,33,1,4378,12791.000000000,12799.000000000,12790.750000000,12796.750000000,128,NQH1
2021-02-01T00:04:00.000000000Z,33,1,4378,12797.750000000,12798.500000000,12793.500000000,12798.500000000,131,NQH1
2021-02-01T00:05:00.000000000Z,33,1,4378,12797.500000000,12797.500000000,12792.250000000,12793.750000000,85,NQH1
2021-02-01T00:06:00.000000000Z,33,1,4378,12793.750000000,12795.250000000,12784.500000000,12793.000000000,118,NQH1
2021-02-01T00:07:00.000000000Z,33,1,4378,12792.250000000,12796.500000000,12791.750000000,12795.000000000,57,NQH1
2021-02-01T00:08:00.000000000Z,33,1,4378,12794.000000000,12795.750000000,12789.250000000,12791.750000000,84,NQH1
2021-02-01T00:09:00.000000000Z,33,1,4378,12791.750000000,12794.750000000,12789.500000000,12790.250000000,89,NQH1
2021-02-01T00:09:00.000000000Z,33,1,2786,12780.000000000,12780.000000000,12780.000000000,12780.000000000,1,NQM1
2021-02-01T00:10:00.000000000Z,33,1,4378,12789.250000000,12796.000000000,12785.750000000,12794.000000000,123,NQH1
2021-02-01T00:11:00.000000000Z,33,1,4378,12794.500000000,12798.500000000,12792.250000000,12796.000000000,79,NQH1
2021-02-01T00:12:00.000000000Z,33,1,4378,12795.000000000,12799.500000000,12793.750000000,12799.500000000,107,NQH1
2021-02-01T00:13:00.000000000Z,33,1,4378,12798.750000000,12826.000000000,12794.500000000,12822.250000000,763,NQH1
2021-02-01T00:13:00.000000000Z,33,1,2786,12800.000000000,12800.000000000,12800.000000000,12800.000000000,1,NQM1
2021-02-01T00:14:00.000000000Z,33,1,4378,12821.750000000,12821.750000000,12814.000000000,12818.250000000,268,NQH1
