ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-06-01T22:00:00.000000000Z,33,1,42005804,21303.750000000,21534.500000000,221.450000000,221.450000000,889,NQM5
2025-06-01T22:03:00.000000000Z,33,1,42005804,21313.750000000,21538.250000000,21307.000000000,21538.250000000,525,NQM5
2025-06-01T22:06:00.000000000Z,33,1,42005804,21310.750000000,21323.000000000,221.500000000,221.500000000,542,NQM5
2025-06-01T22:09:00.000000000Z,33,1,42009338,221.500000000,21330.500000000,221.500000000,21330.500000000,403,NQM5-NQU5
2025-06-01T22:12:00.000000000Z,33,1,42008487,21558.250000000,21780.000000000,221.500000000,21340.750000000,524,NQU5
2025-06-01T22:15:00.000000000Z,33,1,42005804,21341.500000000,21346.250000000,21339.250000000,21339.750000000,203,NQM5
2025-06-01T22:18:00.000000000Z,33,1,42005804,21339.750000000,21341.250000000,21329.750000000,21333.750000000,231,NQM5
2025-06-01T22:21:00.000000000Z,33,1,42005804,21333.250000000,21552.500000000,21311.000000000,21314.250000000,425,NQM5
2025-06-01T22:24:00.000000000Z,33,1,42005804,21314.250000000,21527.250000000,21305.750000000,21527.250000000,167,NQM5
2025-06-01T22:27:00.000000000Z,33,1,42005804,21306.750000000,21316.750000000,21302.000000000,21314.500000000,273,NQM5
2025-06-01T22:30:00.000000000Z,33,1,42005804,21315.000000000,21319.750000000,21313.500000000,21316.000000000,149,NQM5
2025-06-01T22:33:00.000000000Z,33,1,42005804,21315.250000000,21320.500000000,21313.500000000,21319.750000000,101,NQM5
2025-06-01T22:36:00.000000000Z,33,1,42005804,21320.000000000,21328.500000000,221.500000000,21322.250000000,242,NQM5
2025-06-01T22:39:00.000000000Z,33,1,42005804,21322.500000000,21323.750000000,21314.750000000,21317.000000000,196,NQM5
2025-06-01T22:42:00.000000000Z,33,1,42008487,21535.500000000,21535.500000000,21315.250000000,21318.750000000,55,NQU5
2025-06-01T22:45:00.000000000Z,33,1,42005804,21318.750000000,21327.000000000,21318.750000000,21323.000000000,108,NQM5
2025-06-01T22:48:00.000000000Z,33,1,42008487,21544.000000000,21544.000000000,21309.750000000,21537.500000000,235,NQU5
2025-06-01T22:51:00.000000000Z,33,1,42005804,21314.500000000,21317.750000000,21311.750000000,21312.500000000,122,NQM5
2025-06-01T22:54:00.000000000Z,33,1,42005804,21312.250000000,21312.750000000,21304.750000000,21306.250000000,297,NQM5
2025-06-01T22:57:00.000000000Z,33,1,42005804,21306.500000000,21316.750000000,21305.500000000,21313.750000000,122,NQM5
2025-06-01T23:00:00.000000000Z,33,1,42008487,21530.000000000,21530.000000000,21302.000000000,21303.750000000,264,NQU5
2025-06-01T23:03:00.000000000Z,33,1,42005804,21303.750000000,21309.750000000,21302.000000000,21305.250000000,128,NQM5
2025-06-01T23:06:00.000000000Z,33,1,42005804,21305.250000000,21523.750000000,21303.750000000,21306.500000000,59,NQM5
2025-06-01T23:09:00.000000000Z,33,1,42005804,21307.500000000,21311.000000000,223.300000000,21301.000000000,191,NQM5
2025-06-01T23:12:00.000000000Z,33,1,42005804,21302.250000000,21523.750000000,21295.250000000,21303.250000000,258,NQM5
2025-06-01T23:15:00.000000000Z,33,1,42005804,21303.500000000,21515.250000000,21291.750000000,21298.250000000,277,NQM5
2025-06-01T23:18:00.000000000Z,33,1,42005804,21298.000000000,21311.500000000,21297.750000000,21308.000000000,254,NQM5
2025-06-01T23:21:00.000000000Z,33,1,42005804,21308.500000000,21310.500000000,21298.250000000,21304.750000000,257,NQM5
2025-06-01T23:24:00.000000000Z,33,1,42005804,21303.000000000,21527.000000000,21302.750000000,21527.000000000,117,NQM5
2025-06-01T23:27:00.000000000Z,33,1,42005804,21308.000000000,21309.000000000,21292.750000000,21294.250000000,371,NQM5
2025-06-01T23:30:00.000000000Z,33,1,42005804,21293.250000000,21507.500000000,21277.000000000,21287.000000000,785,NQM5
2025-06-01T23:33:00.000000000Z,33,1,42009338,222.850000000,21510.000000000,222.850000000,21510.000000000,320,NQM5-NQU5
2025-06-01T23:36:00.000000000Z,33,1,42005804,21303.000000000,21308.250000000,21299.000000000,21300.500000000,224,NQM5
2025-06-01T23:39:00.000000000Z,33,1,42005804,21301.000000000,21530.000000000,21300.000000000,21309.250000000,195,NQM5
2025-06-01T23:42:00.000000000Z,33,1,42005804,21306.250000000,21315.000000000,21304.000000000,21310.750000000,303,NQM5
2025-06-01T23:45:00.000000000Z,33,1,42005804,21312.000000000,21530.500000000,21304.500000000,21308.500000000,312,NQM5
2025-06-01T23:48:00.000000000Z,33,1,42005804,21308.250000000,21311.750000000,21306.250000000,21309.250000000,113,NQM5
2025-06-01T23:51:00.000000000Z,33,1,42005804,21309.000000000,21309.000000000,21300.000000000,21302.250000000,109,NQM5
2025-06-01T23:54:00.000000000Z,33,1,42005804,21304.000000000,21305.750000000,21294.250000000,21301.000000000,189,NQM5
2025-06-01T23:57:00.000000000Z,33,1,42005804,21300.500000000,21304.750000000,222.850000000,222.850000000,139,NQM5
2025-06-02T00:00:00.000000000Z,33,1,42005804,21304.750000000,21536.000000000,21300.250000000,21313.250000000,272,NQM5
2025-06-02T00:03:00.000000000Z,33,1,42005804,21314.500000000,21316.000000000,21296.500000000,21302.750000000,276,NQM5
2025-06-02T00:06:00.000000000Z,33,1,42005804,21303.500000000,21314.250000000,21301.500000000,21306.500000000,229,NQM5
2025-06-02T00:09:00.000000000Z,33,1,42005804,21306.500000000,21315.000000000,220.900000000,21314.250000000,179,NQM5
2025-06-02T00:12:00.000000000Z,33,1,42005804,21315.750000000,21319.750000000,21309.000000000,21318.000000000,133,NQM5
2025-06-02T00:15:00.000000000Z,33,1,42005804,21318.500000000,21326.000000000,21311.250000000,21313.750000000,419,NQM5
2025-06-02T00:18:00.000000000Z,33,1,42005804,21313.750000000,21316.250000000,21305.500000000,21306.500000000,201,NQM5
2025-06-02T00:21:00.000000000Z,33,1,42005804,21307.000000000,21315.250000000,222.950000000,222.950000000,187,NQM5
2025-06-02T00:24:00.000000000Z,33,1,42005804,21309.250000000,21312.250000000,21305.500000000,21309.750000000,152,NQM5
2025-06-02T00:27:00.000000000Z,33,1,42005804,21309.500000000,21309.500000000,21296.500000000,21298.000000000,249,NQM5
2025-06-02T00:30:00.000000000Z,33,1,42005804,21297.500000000,21297.500000000,21287.000000000,21293.750000000,286,NQM5
2025-06-02T00:33:00.000000000Z,33,1,42005804,21295.500000000,21298.500000000,21286.500000000,21290.750000000,178,NQM5
2025-06-02T00:36:00.000000000Z,33,1,42005804,21290.500000000,21298.000000000,21290.250000000,21291.750000000,147,NQM5
2025-06-02T00:39:00.000000000Z,33,1,42008487,21508.250000000,21513.000000000,21284.750000000,21295.250000000,282,NQU5
2025-06-02T00:42:00.000000000Z,33,1,42005804,21295.000000000,21302.750000000,21293.500000000,21297.000000000,281,NQM5
2025-06-02T00:45:00.000000000Z,33,1,42005804,21297.250000000,21304.250000000,21296.750000000,21301.000000000,221,NQM5
2025-06-02T00:48:00.000000000Z,33,1,42005804,21301.000000000,21307.500000000,223.200000000,21290.250000000,468,NQM5
2025-06-02T00:51:00.000000000Z,33,1,42005804,21291.750000000,21296.750000000,21286.250000000,21292.250000000,271,NQM5
2025-06-02T00:54:00.000000000Z,33,1,42005804,21294.250000000,21294.250000000,21286.250000000,21289.250000000,139,NQM5
2025-06-02T00:57:00.000000000Z,33,1,42005804,21288.250000000,21296.500000000,21287.000000000,21294.000000000,143,NQM5
2025-06-02T01:00:00.000000000Z,33,1,42005804,21294.750000000,21298.250000000,21287.750000000,21292.750000000,221,NQM5
2025-06-02T01:03:00.000000000Z,33,1,42005804,21290.250000000,21302.250000000,21290.250000000,21299.750000000,181,NQM5
2025-06-02T01:06:00.000000000Z,33,1,42005804,21299.000000000,21525.250000000,21299.000000000,21307.000000000,174,NQM5
2025-06-02T01:09:00.000000000Z,33,1,42005804,21307.500000000,21526.500000000,21300.500000000,21302.250000000,134,NQM5
2025-06-02T01:12:00.000000000Z,33,1,42005804,21303.000000000,21306.000000000,222.950000000,21305.000000000,85,NQM5
2025-06-02T01:15:00.000000000Z,33,1,42005804,21305.000000000,21307.750000000,223.200000000,21304.750000000,103,NQM5
