ts_event,rtype,publisher_id,instrument_id,symbol,open,high,low,close,volume
2019-09-01 20:00:00+00:00,33,1,10685,NQU9-NQZ9,17.75,17.9,16.6,16.6,12
2019-09-01 20:00:00+00:00,33,1,15907,NQZ9,7648.0,7648.0,7614.75,7642.75,40
2019-09-01 20:00:00+00:00,33,1,36742,NQU9,7628.25,7632.5,7593.0,7630.25,10375
2019-09-02 00:00:00+00:00,33,1,10685,NQU9-NQZ9,16.5,16.5,14.7,14.7,80
2019-09-02 00:00:00+00:00,33,1,15907,NQZ9,7650.0,7665.0,7640.0,7640.75,354
2019-09-02 00:00:00+00:00,33,1,36742,NQU9,7630.25,7651.25,7622.0,7640.25,19213
2019-09-02 04:00:00+00:00,33,1,10685,NQU9-NQZ9,15.95,16.0,15.3,16.0,82
2019-09-02 04:00:00+00:00,33,1,15907,NQZ9,7653.25,7690.0,7650.0,7690.0,22
2019-09-02 04:00:00+00:00,33,1,36742,NQU9,7640.0,7675.0,7632.75,7667.0,20666
2019-09-02 08:00:00+00:00,33,1,10685,NQU9-NQZ9,15.35,15.35,15.3,15.3,6
2019-09-02 08:00:00+00:00,33,1,15907,NQZ9,7685.5,7709.5,7678.5,7697.75,43
2019-09-02 08:00:00+00:00,33,1,36742,NQU9,7667.5,7695.5,7658.75,7673.0,24126
2019-09-02 12:00:00+00:00,33,1,10685,NQU9-NQZ9,15.65,15.65,15.15,15.15,12
2019-09-02 12:00:00+00:00,33,1,15907,NQZ9,7688.0,7688.0,7599.75,7647.0,138
2019-09-02 12:00:00+00:00,33,1,36742,NQU9,7673.5,7677.0,7580.75,7626.75,43695
2019-09-02 16:00:00+00:00,33,1,10204,NQH0,7664.0,7664.0,7659.0,7659.0,2
2019-09-02 16:00:00+00:00,33,1,15907,NQZ9,7633.0,7645.5,7630.5,7630.5,25
2019-09-02 16:00:00+00:00,33,1,36742,NQU9,7627.5,7633.0,7608.25,7612.25,11347
2019-09-02 20:00:00+00:00,33,1,10685,NQU9-NQZ9,14.9,15.05,14.8,15.05,11
2019-09-02 20:00:00+00:00,33,1,15907,NQZ9,7637.0,7657.5,7637.0,7646.25,38
2019-09-02 20:00:00+00:00,33,1,36742,NQU9,7614.0,7644.75,7605.0,7624.75,7209
2019-09-03 00:00:00+00:00,33,1,10685,NQU9-NQZ9,14.8,15.05,14.75,14.75,135
2019-09-03 00:00:00+00:00,33,1,15907,NQZ9,7639.75,7679.0,7639.75,7653.25,59
2019-09-03 00:00:00+00:00,33,1,36742,NQU9,7625.25,7664.5,7623.0,7639.25,28936
2019-09-03 04:00:00+00:00,33,1,8884,NQU9-NQH0,30.0,30.0,30.0,30.0,1
2019-09-03 04:00:00+00:00,33,1,10204,NQH0,7680.0,7680.0,7680.0,7680.0,1
2019-09-03 04:00:00+00:00,33,1,10685,NQU9-NQZ9,14.75,14.85,14.75,14.85,14
2019-09-03 04:00:00+00:00,33,1,15907,NQZ9,7660.0,7674.75,7615.0,7616.75,54
2019-09-03 04:00:00+00:00,33,1,36742,NQU9,7639.25,7658.75,7595.5,7602.25,39191
2019-09-03 08:00:00+00:00,33,1,10204,NQH0,7638.5,7638.5,7638.5,7638.5,2
2019-09-03 08:00:00+00:00,33,1,10685,NQU9-NQZ9,14.8,15.3,14.7,15.2,104
2019-09-03 08:00:00+00:00,33,1,15907,NQZ9,7632.0,7653.5,7610.0,7636.5,130
2019-09-03 08:00:00+00:00,33,1,36742,NQU9,7602.5,7649.75,7593.25,7626.75,43305
2019-09-03 12:00:00+00:00,33,1,9346,NQZ9-NQH0,16.0,16.0,16.0,16.0,1
2019-09-03 12:00:00+00:00,33,1,10204,NQH0,7670.0,7670.0,7670.0,7670.0,1
2019-09-03 12:00:00+00:00,33,1,10685,NQU9-NQZ9,15.2,16.3,15.2,15.9,345
2019-09-03 12:00:00+00:00,33,1,15907,NQZ9,7644.75,7692.75,7613.5,7660.5,705
2019-09-03 12:00:00+00:00,33,1,36742,NQU9,7627.0,7676.75,7596.5,7633.0,241648
2019-09-03 16:00:00+00:00,33,1,10204,NQH0,7650.0,7650.0,7650.0,7650.0,17
2019-09-03 16:00:00+00:00,33,1,10685,NQU9-NQZ9,15.75,16.25,15.6,16.0,295
2019-09-03 16:00:00+00:00,33,1,15907,NQZ9,7650.0,7653.75,7605.75,7635.0,238
2019-09-03 16:00:00+00:00,33,1,36742,NQU9,7633.25,7640.25,7587.5,7614.25,141070
2019-09-03 20:00:00+00:00,33,1,9346,NQZ9-NQH0,20.0,20.0,20.0,20.0,1
2019-09-03 20:00:00+00:00,33,1,10204,NQH0,7668.75,7668.75,7668.75,7668.75,1
2019-09-03 20:00:00+00:00,33,1,15907,NQZ9,7626.0,7640.0,7626.0,7626.75,14
2019-09-03 20:00:00+00:00,33,1,36742,NQU9,7614.25,7625.5,7608.25,7612.0,15170
2019-09-04 00:00:00+00:00,33,1,10685,NQU9-NQZ9,16.25,16.25,16.15,16.25,18
2019-09-04 00:00:00+00:00,33,1,15907,NQZ9,7631.5,7678.25,7631.5,7668.0,89
2019-09-04 00:00:00+00:00,33,1,36742,NQU9,7612.25,7663.75,7610.5,7651.5,28780
2019-09-04 04:00:00+00:00,33,1,10204,NQH0,7750.0,7750.0,7750.0,7750.0,1
2019-09-04 04:00:00+00:00,33,1,10685,NQU9-NQZ9,16.25,16.4,15.55,16.0,46
2019-09-04 04:00:00+00:00,33,1,15907,NQZ9,7670.0,7744.5,7670.0,7744.5,140
2019-09-04 04:00:00+00:00,33,1,36742,NQU9,7651.5,7730.0,7650.5,7727.0,46886
2019-09-04 08:00:00+00:00,33,1,8884,NQU9-NQH0,40.0,40.45,40.0,40.45,3
2019-09-04 08:00:00+00:00,33,1,10685,NQU9-NQZ9,16.0,16.55,16.0,16.45,19
2019-09-04 08:00:00+00:00,33,1,15907,NQZ9,7738.25,7740.5,7706.25,7716.0,78
2019-09-04 08:00:00+00:00,33,1,36742,NQU9,7726.5,7729.0,7687.5,7700.5,40836
2019-09-04 12:00:00+00:00,33,1,10204,NQH0,7723.75,7723.75,7723.75,7723.75,1
2019-09-04 12:00:00+00:00,33,1,10685,NQU9-NQZ9,16.6,16.6,16.15,16.5,611
2019-09-04 12:00:00+00:00,33,1,15907,NQZ9,7717.5,7720.5,7683.25,7714.75,271
2019-09-04 12:00:00+00:00,33,1,36742,NQU9,7700.5,7705.5,7665.5,7700.0,151064
2019-09-04 16:00:00+00:00,33,1,10204,NQH0,7732.5,7751.25,7732.5,7751.25,14
2019-09-04 16:00:00+00:00,33,1,10685,NQU9-NQZ9,16.25,17.5,16.2,17.5,136
2019-09-04 16:00:00+00:00,33,1,15907,NQZ9,7720.5,7746.0,7708.25,7740.0,202
2019-09-04 16:00:00+00:00,33,1,36742,NQU9,7700.0,7729.75,7690.0,7723.5,115344
2019-09-04 20:00:00+00:00,33,1,10204,NQH0,7751.25,7751.25,7751.25,7751.25,1
2019-09-04 20:00:00+00:00,33,1,10685,NQU9-NQZ9,16.25,16.9,16.25,16.9,2
2019-09-04 20:00:00+00:00,33,1,15907,NQZ9,7742.25,7743.25,7736.0,7741.0,26
2019-09-04 20:00:00+00:00,33,1,36742,NQU9,7723.5,7727.25,7717.25,7723.5,15234
2019-09-05 00:00:00+00:00,33,1,10204,NQH0,7800.0,7855.0,7800.0,7855.0,8
2019-09-05 00:00:00+00:00,33,1,10685,NQU9-NQZ9,16.8,21.15,16.8,18.35,169
2019-09-05 00:00:00+00:00,33,1,15907,NQZ9,7748.75,7859.25,7748.75,7841.25,508
