ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2014-08-01T00:00:00.000000000Z,33,1,83745,3896.500000000,3897.500000000,3889.250000000,3890.000000000,238,NQU4
2014-08-01T00:04:00.000000000Z,33,1,83745,3897.500000000,3899.000000000,3891.000000000,3897.250000000,170,NQU4
2014-08-01T00:08:00.000000000Z,33,1,83745,3897.250000000,3897.250000000,3896.750000000,3896.750000000,21,NQU4
2014-08-01T00:12:00.000000000Z,33,1,83745,3897.000000000,3897.250000000,3896.500000000,3897.250000000,34,NQU4
2014-08-01T00:16:00.000000000Z,33,1,83745,3897.250000000,3897.750000000,3897.250000000,3897.500000000,53,NQU4
2014-08-01T00:20:00.000000000Z,33,1,83745,3897.750000000,3898.000000000,3897.500000000,3897.500000000,33,NQU4
2014-08-01T00:24:00.000000000Z,33,1,83745,3897.500000000,3898.250000000,3897.000000000,3898.250000000,123,NQU4
2014-08-01T00:28:00.000000000Z,33,1,83745,3898.500000000,3899.250000000,3891.250000000,3899.250000000,68,NQU4
2014-08-01T00:32:00.000000000Z,33,1,83745,3899.000000000,3899.500000000,3898.250000000,3899.250000000,55,NQU4
2014-08-01T00:36:00.000000000Z,33,1,83745,3899.250000000,3899.250000000,3898.500000000,3899.000000000,113,NQU4
2014-08-01T00:40:00.000000000Z,33,1,83745,3899.250000000,3899.500000000,3891.750000000,3891.750000000,60,NQU4
2014-08-01T00:44:00.000000000Z,33,1,83745,3899.000000000,3899.500000000,3898.750000000,3899.000000000,93,NQU4
2014-08-01T00:48:00.000000000Z,33,1,83745,3899.250000000,3899.500000000,3899.000000000,3899.250000000,29,NQU4
2014-08-01T00:52:00.000000000Z,33,1,83745,3899.000000000,3899.500000000,3899.000000000,3899.500000000,76,NQU4
2014-08-01T00:56:00.000000000Z,33,1,83745,3899.750000000,3900.000000000,3892.250000000,3892.250000000,96,NQU4
2014-08-01T01:00:00.000000000Z,33,1,83745,3900.000000000,3900.250000000,3891.250000000,3897.500000000,110,NQU4
2014-08-01T01:04:00.000000000Z,33,1,83745,3897.500000000,3897.750000000,3889.750000000,3896.750000000,198,NQU4
2014-08-01T01:08:00.000000000Z,33,1,83745,3896.500000000,3897.250000000,3896.500000000,3897.000000000,92,NQU4
