ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2012-09-02T22:00:00.000000000Z,33,1,57494,2773.000000000,2773.000000000,2768.000000000,2769.500000000,175,NQU2
2012-09-02T22:01:00.000000000Z,33,1,57494,2769.500000000,2770.000000000,2768.500000000,2768.500000000,173,NQU2
2012-09-02T22:02:00.000000000Z,33,1,57494,2768.750000000,2769.500000000,2768.250000000,2769.000000000,48,NQU2
2012-09-02T22:03:00.000000000Z,33,1,57494,2769.000000000,2769.000000000,2769.000000000,2769.000000000,8,NQU2
2012-09-02T22:04:00.000000000Z,33,1,57494,2769.500000000,2769.500000000,2769.500000000,2769.500000000,3,NQU2
2012-09-02T22:05:00.000000000Z,33,1,57494,2769.000000000,2769.000000000,2768.750000000,2768.750000000,4,NQU2
2012-09-02T22:06:00.000000000Z,33,1,57494,2768.750000000,2769.000000000,2768.750000000,2769.000000000,14,NQU2
2012-09-02T22:07:00.000000000Z,33,1,57494,2768.750000000,2768.750000000,2768.750000000,2768.750000000,7,NQU2
2012-09-02T22:08:00.000000000Z,33,1,57494,2769.000000000,2769.750000000,2769.000000000,2769.750000000,19,NQU2
2012-09-02T22:09:00.000000000Z,33,1,57494,2769.250000000,2769.250000000,2769.250000000,2769.250000000,3,NQU2
2012-09-02T22:10:00.000000000Z,33,1,57494,2769.000000000,2769.000000000,2769.000000000,2769.000000000,1,NQU2
2012-09-02T22:12:00.000000000Z,33,1,57494,2768.750000000,2768.750000000,2768.500000000,2768.750000000,3,NQU2
2012-09-02T22:13:00.000000000Z,33,1,57494,2768.250000000,2768.250000000,2768.000000000,2768.000000000,18,NQU2
2012-09-02T22:14:00.000000000Z,33,1,57494,2768.500000000,2769.000000000,2768.500000000,2769.000000000,36,NQU2
2012-09-02T22:15:00.000000000Z,33,1,57494,2769.000000000,2769.000000000,2768.750000000,2768.750000000,141,NQU2
2012-09-02T22:16:00.000000000Z,33,1,57494,2768.750000000,2768.750000000,2768.500000000,2768.750000000,12,NQU2
2012-09-02T22:17:00.000000000Z,33,1,57494,2768.500000000,2768.500000000,2768.500000000,2768.500000000,2,NQU2
2012-09-02T22:18:00.000000000Z,33,1,57494,2768.500000000,2768.500000000,2768.250000000,2768.500000000,6,NQU2
2012-09-02T22:19:00.000000000Z,33,1,57494,2768.250000000,2768.750000000,2768.250000000,2768.750000000,18,NQU2
2012-09-02T22:20:00.000000000Z,33,1,57494,2768.750000000,2768.750000000,2768.500000000,2768.500000000,3,NQU2
2012-09-02T22:21:00.000000000Z,33,1,57494,2768.250000000,2768.250000000,2768.250000000,2768.250000000,3,NQU2
2012-09-02T22:22:00.000000000Z,33,1,57494,2768.500000000,2768.500000000,2768.000000000,2768.000000000,8,NQU2
2012-09-02T22:23:00.000000000Z,33,1,57494,2768.000000000,2768.000000000,2768.000000000,2768.000000000,5,NQU2
2012-09-02T22:24:00.000000000Z,33,1,57494,2768.000000000,2768.000000000,2767.750000000,2767.750000000,7,NQU2
2012-09-02T22:25:00.000000000Z,33,1,57494,2767.750000000,2768.500000000,2767.750000000,2768.500000000,7,NQU2
2012-09-02T22:26:00.000000000Z,33,1,57494,2769.250000000,2769.250000000,2769.000000000,2769.000000000,2,NQU2
