ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-05-01T00:00:00.000000000Z,33,1,23520,6619.250000000,6620.000000000,6616.500000000,6616.500000000,93,NQM8
2018-05-01T00:01:00.000000000Z,33,1,23520,6617.250000000,6618.250000000,6616.250000000,6618.250000000,53,NQM8
2018-05-01T00:02:00.000000000Z,33,1,23520,6618.000000000,6618.000000000,6615.250000000,6615.750000000,48,NQM8
2018-05-01T00:03:00.000000000Z,33,1,23520,6615.750000000,6619.000000000,6615.750000000,6618.750000000,62,NQM8
2018-05-01T00:04:00.000000000Z,33,1,23520,6618.750000000,6619.500000000,6617.750000000,6618.750000000,31,NQM8
2018-05-01T00:05:00.000000000Z,33,1,23520,6618.500000000,6619.000000000,6618.000000000,6618.000000000,27,NQM8
2018-05-01T00:06:00.000000000Z,33,1,23520,6617.750000000,6619.000000000,6616.750000000,6616.750000000,26,NQM8
2018-05-01T00:07:00.000000000Z,33,1,23520,6617.250000000,6617.250000000,6615.750000000,6617.250000000,22,NQM8
2018-05-01T00:08:00.000000000Z,33,1,23520,6617.500000000,6618.000000000,6617.250000000,6617.500000000,17,NQM8
2018-05-01T00:09:00.000000000Z,33,1,23520,6618.000000000,6618.250000000,6617.250000000,6617.750000000,29,NQM8
2018-05-01T00:10:00.000000000Z,33,1,23520,6617.500000000,6617.500000000,6616.250000000,6616.500000000,56,NQM8
2018-05-01T00:11:00.000000000Z,33,1,23520,6616.250000000,6616.750000000,6616.000000000,6616.250000000,23,NQM8
2018-05-01T00:12:00.000000000Z,33,1,23520,6617.000000000,6617.250000000,6616.000000000,6616.750000000,129,NQM8
2018-05-01T00:13:00.000000000Z,33,1,23520,6616.500000000,6617.250000000,6616.250000000,6616.500000000,93,NQM8
2018-05-01T00:14:00.000000000Z,33,1,23520,6616.250000000,6616.750000000,6614.250000000,6616.000000000,133,NQM8
2018-05-01T00:15:00.000000000Z,33,1,23520,6616.000000000,6616.000000000,6613.500000000,6614.250000000,76,NQM8
2018-05-01T00:16:00.000000000Z,33,1,23520,6614.500000000,6615.250000000,6613.750000000,6614.750000000,65,NQM8
