ts_event,rtype,publisher_id,instrument_id,symbol,open,high,low,close,volume
2013-07-01 00:00:00+00:00,33,1,17591,NQU3,2903.5,2903.5,2894.25,2898.0,3507
2013-07-01 00:00:00+00:00,33,1,28499,NQZ3,2887.0,2890.25,2887.0,2890.25,2
2013-07-01 04:00:00+00:00,33,1,17591,NQU3,2898.25,2928.0,2897.75,2923.75,9074
2013-07-01 08:00:00+00:00,33,1,17591,NQU3,2923.5,2926.5,2911.0,2919.75,12745
2013-07-01 08:00:00+00:00,33,1,28499,NQZ3,2899.5,2915.25,2899.5,2915.25,2
2013-07-01 12:00:00+00:00,33,1,17591,NQU3,2920.0,2946.75,2918.25,2942.0,89909
2013-07-01 12:00:00+00:00,33,1,28499,NQZ3,2926.75,2933.0,2926.75,2933.0,2
2013-07-01 16:00:00+00:00,33,1,17591,NQU3,2942.0,2943.25,2919.0,2922.0,79370
2013-07-01 20:00:00+00:00,33,1,17591,NQU3,2921.75,2922.75,2917.5,2921.0,5430
2013-07-02 00:00:00+00:00,33,1,17591,NQU3,2921.25,2927.25,2921.0,2922.25,1914
2013-07-02 04:00:00+00:00,33,1,17591,NQU3,2922.5,2934.0,2921.75,2925.5,7003
2013-07-02 04:00:00+00:00,33,1,28499,NQZ3,2923.25,2923.25,2923.25,2923.25,1
2013-07-02 08:00:00+00:00,33,1,17591,NQU3,2925.5,2932.75,2922.25,2925.0,7771
2013-07-02 12:00:00+00:00,33,1,17591,NQU3,2925.0,2941.25,2918.25,2939.25,83303
2013-07-02 12:00:00+00:00,33,1,28499,NQZ3,2925.0,2932.0,2925.0,2932.0,3
2013-07-02 16:00:00+00:00,33,1,17591,NQU3,2939.0,2939.5,2907.25,2922.5,97993
2013-07-02 16:00:00+00:00,33,1,28499,NQZ3,2917.25,2917.25,2917.25,2917.25,4
2013-07-02 20:00:00+00:00,33,1,17591,NQU3,2922.5,2924.75,2920.25,2922.5,4926
2013-07-02 20:00:00+00:00,33,1,28499,NQZ3,2910.75,2910.75,2910.75,2910.75,1
2013-07-03 00:00:00+00:00,33,1,17591,NQU3,2922.25,2924.75,2914.25,2918.5,3100
2013-07-03 04:00:00+00:00,33,1,17591,NQU3,2918.75,2920.75,2897.5,2898.25,9945
2013-07-03 04:00:00+00:00,33,1,28499,NQZ3,2899.25,2899.25,2899.25,2899.25,1
2013-07-03 08:00:00+00:00,33,1,17591,NQU3,2898.0,2909.0,2897.0,2908.0,12107
2013-07-03 12:00:00+00:00,33,1,17591,NQU3,2908.0,2943.25,2903.75,2943.25,96035
2013-07-03 16:00:00+00:00,33,1,17591,NQU3,2943.25,2949.0,2934.5,2936.5,30488
2013-07-03 16:00:00+00:00,33,1,28499,NQZ3,2926.0,2936.5,2926.0,2936.5,4
2013-07-04 20:00:00+00:00,33,1,17591,NQU3,2966.0,2966.0,2962.25,2963.75,694
2013-07-05 00:00:00+00:00,33,1,17591,NQU3,2963.25,2968.0,2962.25,2966.0,1297
2013-07-05 04:00:00+00:00,33,1,17591,NQU3,2966.25,2969.75,2963.75,2969.0,4780
2013-07-05 04:00:00+00:00,33,1,28499,NQZ3,2961.0,2961.0,2961.0,2961.0,1
2013-07-05 08:00:00+00:00,33,1,17591,NQU3,2968.75,2969.0,2960.0,2960.75,8168
2013-07-05 12:00:00+00:00,33,1,7938,NQU3-NQZ3,-6.0,-5.0,-6.0,-5.0,3
2013-07-05 12:00:00+00:00,33,1,17591,NQU3,2960.75,2971.25,2927.75,2949.0,126316
2013-07-05 12:00:00+00:00,33,1,28499,NQZ3,2960.0,2960.0,2929.5,2929.5,12
2013-07-05 16:00:00+00:00,33,1,17591,NQU3,2949.25,2958.5,2943.75,2956.25,63351
