ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-01-03T23:00:00.000000000Z,33,1,4378,12889.000000000,12905.000000000,12888.750000000,12895.250000000,896,NQH1
2021-01-03T23:01:00.000000000Z,33,1,4378,12895.250000000,12901.250000000,12885.500000000,12887.000000000,545,NQH1
2021-01-03T23:02:00.000000000Z,33,1,2786,12857.250000000,12857.250000000,12855.500000000,12855.500000000,4,NQM1
2021-01-03T23:02:00.000000000Z,33,1,4378,12887.250000000,12887.250000000,12869.000000000,12878.500000000,439,NQH1
2021-01-03T23:03:00.000000000Z,33,1,4378,12878.750000000,12881.750000000,12874.000000000,12875.250000000,233,NQH1
2021-01-03T23:03:00.000000000Z,33,1,2786,12861.000000000,12861.000000000,12861.000000000,12861.000000000,1,NQM1
2021-01-03T23:04:00.000000000Z,33,1,4378,12876.250000000,12880.250000000,12875.000000000,12875.500000000,130,NQH1
2021-01-03T23:05:00.000000000Z,33,1,4378,12876.500000000,12879.000000000,12874.500000000,12876.750000000,88,NQH1
2021-01-03T23:05:00.000000000Z,33,1,2786,12860.000000000,12860.000000000,12860.000000000,12860.000000000,1,NQM1
2021-01-03T23:06:00.000000000Z,33,1,4378,12877.500000000,12880.500000000,12876.750000000,12879.500000000,55,NQH1
2021-01-03T23:07:00.000000000Z,33,1,4378,12879.750000000,12882.750000000,12879.250000000,12881.000000000,39,NQH1
2021-01-03T23:08:00.000000000Z,33,1,4378,12882.000000000,12886.000000000,12879.750000000,12885.000000000,141,NQH1
2021-01-03T23:09:00.000000000Z,33,1,4378,12885.500000000,12891.000000000,12884.000000000,12890.250000000,214,NQH1
2021-01-03T23:10:00.000000000Z,33,1,2786,12876.500000000,12876.500000000,12876.500000000,12876.500000000,1,NQM1
2021-01-03T23:10:00.000000000Z,33,1,4378,12890.500000000,12895.000000000,12887.250000000,12890.500000000,402,NQH1
2021-01-03T23:11:00.000000000Z,33,1,4378,12891.000000000,12892.500000000,12889.500000000,12891.500000000,104,NQH1
